Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,MasVnrArea,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,SaleCondition,SalePrice
886,120,FV,50,5119,Pave,IR1,Lvl,AllPub,Somerst,Norm,Norm,TwnhsE,1Story,9,5,1999,2000,Gable,60,1238,Unf,0,460,1698,Abnorml,328900
887,90,RL,70,8393,Pave,Reg,Lvl,AllPub,NAmes,Norm,Norm,Duplex,1Story,5,5,1959,2005,Gable,122,528,Unf,0,1098,1626,Family,145000
888,50,RL,59,16466,Pave,IR1,Lvl,AllPub,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1955,1955,Gable,0,0,Unf,0,816,816,Normal,135500
889,20,RL,95,15865,Pave,IR1,Lvl,AllPub,NAmes,Norm,Norm,1Fam,1Story,8,6,1970,1970,Flat,0,351,Rec,823,1043,2217,Normal,268000
890,20,RL,128,12160,Pave,Reg,Lvl,AllPub,NAmes,Feedr,Norm,1Fam,1Story,6,4,1953,1953,Hip,90,1024,Unf,0,481,1505,Normal,149500
891,50,RL,60,8064,Pave,Reg,Lvl,AllPub,NAmes,Artery,Norm,1Fam,1.5Fin,5,7,1949,2006,Gable,0,0,Unf,0,672,672,Normal,122900
892,60,RL,70,11184,Pave,Reg,Lvl,AllPub,Sawyer,Norm,Norm,1Fam,2Story,6,5,1978,1978,Hip,92,226,Rec,500,192,918,Normal,172500
893,20,RL,70,8414,Pave,Reg,Lvl,AllPub,Sawyer,Norm,Norm,1Fam,1Story,6,8,1963,2003,Hip,0,663,Unf,0,396,1059,Normal,154500
894,20,RL,NA,13284,Pave,Reg,Lvl,AllPub,Sawyer,PosN,Norm,1Fam,1Story,5,5,1954,1954,Gable,0,1064,Unf,0,319,1383,Normal,165000
895,90,RL,64,7018,Pave,Reg,Bnk,AllPub,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,0,0,NA,0,0,0,Alloca,118858
896,60,RL,71,7056,Pave,Reg,Lvl,AllPub,NAmes,Norm,Norm,1Fam,2Story,6,5,1963,1963,Hip,415,400,Unf,0,380,780,Normal,140000
897,30,RM,50,8765,Pave,Reg,Lvl,AllPub,IDOTRR,Norm,Norm,1Fam,1Story,4,6,1936,1950,Gable,0,285,Unf,0,666,951,Abnorml,106500
898,90,RL,64,7018,Pave,Reg,Lvl,AllPub,SawyerW,Feedr,Norm,Duplex,2Story,5,5,1979,1979,Gable,0,0,NA,0,0,0,Alloca,142953
899,20,RL,100,12919,Pave,IR1,Lvl,AllPub,NridgHt,Norm,Norm,1Fam,1Story,9,5,2009,2010,Hip,760,2188,Unf,0,142,2330,Partial,611657
900,20,RL,65,6993,Pave,Reg,Lvl,AllPub,Sawyer,Feedr,Norm,1Fam,1Story,5,7,1961,1994,Gable,0,465,Unf,0,447,912,Normal,135000
901,20,RL,NA,7340,Pave,IR1,Lvl,AllPub,NAmes,Norm,Norm,1Fam,1Story,4,6,1971,1971,Gable,0,322,Unf,0,536,858,Normal,110000
902,20,RL,64,8712,Pave,IR1,Lvl,AllPub,NAmes,Norm,Norm,1Fam,1Story,5,7,1957,2000,Hip,0,860,Unf,0,132,992,Normal,153000
903,60,RL,63,7875,Pave,Reg,Lvl,AllPub,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,0,0,Unf,0,783,783,Normal,180000
904,20,RL,50,14859,Pave,IR1,HLS,AllPub,Gilbert,Norm,Norm,1Fam,1Story,7,5,2006,2006,Hip,27,0,Unf,0,1670,1670,Partial,240000
905,20,RL,NA,6173,Pave,IR1,Lvl,AllPub,Sawyer,Norm,Norm,1Fam,1Story,5,6,1967,1967,Gable,75,599,Unf,0,277,876,Normal,125500
906,20,RL,80,9920,Pave,Reg,Lvl,AllPub,NAmes,Norm,Norm,1Fam,1Story,5,5,1954,1954,Gable,110,354,LwQ,290,412,1056,Normal,128000
907,20,RL,116,13501,Pave,IR1,Lvl,AllPub,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,208,63,Unf,0,1560,1623,Normal,255000
908,50,RL,86,11500,Pave,IR1,Lvl,AllPub,Crawfor,Norm,Norm,1Fam,1.5Fin,7,7,1936,1987,Gable,0,223,Unf,0,794,1017,Normal,250000
909,20,RL,NA,8885,Pave,IR1,Low,AllPub,Mitchel,Norm,Norm,1Fam,1Story,5,5,1983,1983,Gable,0,301,ALQ,324,239,864,Normal,131000
910,60,RL,149,12589,Pave,IR2,Lvl,AllPub,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,0,0,Unf,0,742,742,Normal,174000
911,90,RL,80,11600,Pave,Reg,Lvl,AllPub,NAmes,Feedr,Norm,Duplex,2Story,5,5,1960,1960,Gable,361,443,Unf,0,662,1105,Normal,154300
912,20,RL,NA,9286,Pave,IR1,Lvl,AllPub,CollgCr,Norm,Norm,1Fam,1Story,5,7,1977,1989,Gable,0,196,Unf,0,1072,1268,Normal,143500
913,30,RM,51,6120,Pave,Reg,Lvl,AllPub,BrkSide,Norm,Norm,1Fam,1Story,5,7,1925,1950,Gable,0,489,Unf,0,279,768,Abnorml,88000
914,90,RH,82,6270,Pave,Reg,HLS,AllPub,Crawfor,Norm,Norm,Duplex,2Story,5,6,1949,1950,Gable,0,284,Unf,0,717,1001,Normal,145000
915,160,FV,30,3000,Pave,Reg,Lvl,AllPub,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2009,2009,Gable,76,294,Unf,0,318,612,Partial,173733
916,160,RM,21,2001,Pave,Reg,Lvl,AllPub,MeadowV,Norm,Norm,Twnhs,2Story,4,5,1970,1970,Gable,80,0,Unf,0,546,546,Normal,75000
917,20,C (all),50,9000,Pave,Reg,Lvl,AllPub,IDOTRR,Norm,Norm,1Fam,1Story,2,3,1949,1950,Gable,0,50,Unf,0,430,480,Abnorml,35311
918,20,RL,NA,17140,Pave,Reg,Lvl,AllPub,Edwards,Norm,Norm,1Fam,1Story,4,6,1956,1956,Gable,0,1059,Unf,0,75,1134,Normal,135000
919,60,RL,103,13125,Pave,IR1,Lvl,AllPub,SawyerW,Norm,Norm,1Fam,2Story,7,5,1991,1991,Gable,0,48,GLQ,634,422,1104,Normal,238000
920,20,RL,87,11029,Pave,IR1,Lvl,AllPub,NAmes,Norm,Norm,1Fam,1Story,6,8,1958,2002,Hip,0,528,BLQ,411,245,1184,Normal,176500
921,60,RL,70,8462,Pave,IR1,Lvl,AllPub,SawyerW,Norm,Norm,1Fam,2Story,6,5,1994,1994,Gable,105,814,Unf,0,114,928,Normal,201000
922,90,RL,67,8777,Pave,Reg,Lvl,AllPub,Edwards,Feedr,Norm,Duplex,1.5Fin,5,7,1900,2003,Gable,0,1084,Unf,0,188,1272,Normal,145900
923,20,RL,65,10237,Pave,Reg,Lvl,AllPub,Gilbert,RRAn,Norm,1Fam,1Story,6,5,2005,2006,Gable,0,28,Unf,0,1288,1316,Partial,169990
924,120,RL,50,8012,Pave,Reg,Lvl,AllPub,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1993,1994,Gable,0,165,GLQ,841,598,1604,Normal,193000
925,20,RL,79,10240,Pave,Reg,Lvl,AllPub,NWAmes,Norm,Norm,1Fam,1Story,6,6,1980,1980,Gable,157,625,LwQ,1061,0,1686,Normal,207500
926,20,RL,NA,15611,Pave,IR1,Lvl,AllPub,NWAmes,Norm,Norm,1Fam,1Story,5,6,1977,1977,Gable,0,767,LwQ,93,266,1126,Abnorml,175000
927,60,RL,93,11999,Pave,Reg,Lvl,AllPub,NridgHt,Norm,Norm,1Fam,2Story,8,5,2003,2004,Hip,340,0,Unf,0,1181,1181,Normal,285000
928,60,RL,NA,9900,Pave,Reg,Lvl,AllPub,NWAmes,Feedr,Norm,1Fam,2Story,7,5,1968,1968,Gable,342,552,Unf,0,280,832,Normal,176000
929,20,RL,NA,11838,Pave,Reg,Lvl,AllPub,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2001,Hip,0,0,Unf,0,1753,1753,Normal,236500
930,60,RL,NA,13006,Pave,IR1,Lvl,AllPub,Gilbert,Norm,Norm,1Fam,2Story,7,5,1997,1997,Gable,285,0,Unf,0,964,964,Normal,222000
931,20,RL,73,8925,Pave,IR1,HLS,AllPub,Timber,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,0,16,Unf,0,1450,1466,Normal,201000
932,20,RL,70,9100,Pave,Reg,Lvl,AllPub,NAmes,Norm,Norm,1Fam,1Story,5,6,1965,1965,Gable,0,338,Rec,466,121,925,Normal,117500
933,20,RL,84,11670,Pave,IR1,Lvl,AllPub,Somerst,RRNn,Norm,1Fam,1Story,9,5,2006,2006,Hip,302,0,Unf,0,1905,1905,Normal,320000
934,20,RL,63,8487,Pave,Reg,Lvl,AllPub,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,210,20,Unf,0,1480,1500,Normal,190000
935,20,RL,313,27650,Pave,IR2,HLS,AllPub,NAmes,PosA,Norm,1Fam,1Story,7,7,1960,2007,Flat,0,425,Unf,0,160,585,Normal,242000
936,30,RL,52,5825,Pave,IR1,Lvl,AllPub,BrkSide,Norm,Norm,1Fam,1Story,4,5,1926,1953,Gable,108,0,Unf,0,600,600,Normal,79900
937,20,RL,67,10083,Pave,Reg,Lvl,AllPub,SawyerW,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,NA,833,Unf,0,343,1176,Normal,184900
938,60,RL,75,9675,Pave,Reg,Lvl,AllPub,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,0,341,Unf,0,772,1113,Normal,253000
939,60,RL,73,8760,Pave,Reg,Lvl,AllPub,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,0,464,Unf,0,927,1391,Partial,239799
940,70,RL,NA,24090,Pave,Reg,Lvl,AllPub,ClearCr,Norm,Norm,1Fam,2Story,7,7,1940,1950,Gable,0,0,Unf,0,1032,1032,Normal,244400
941,90,RL,55,12640,Pave,IR1,Lvl,AllPub,Mitchel,Norm,Norm,Duplex,1Story,6,5,1976,1976,Gable,0,936,LwQ,396,396,1728,Normal,150900
942,60,RL,NA,8755,Pave,IR1,Lvl,AllPub,Gilbert,RRNn,Norm,1Fam,2Story,7,5,1999,1999,Gable,298,772,Unf,0,220,992,Normal,214000
943,90,RL,42,7711,Pave,IR1,Lvl,AllPub,Edwards,Norm,Norm,Duplex,1Story,4,3,1977,1977,Gable,0,1440,Unf,0,0,1440,Abnorml,150000
944,90,RL,100,25000,Pave,Reg,Low,AllPub,Mitchel,Norm,Norm,Duplex,1Story,5,4,1967,1967,Gable,0,0,Unf,0,1632,1632,Normal,143000
945,20,RL,NA,14375,Pave,IR1,Lvl,NoSeWa,Timber,Norm,Norm,1Fam,SLvl,6,6,1958,1958,Gable,541,111,Rec,354,354,819,Abnorml,137500
946,50,RM,98,8820,Pave,Reg,Lvl,AllPub,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,1890,1996,Hip,0,1088,Unf,0,0,1088,Normal,124900
947,80,RL,70,8163,Pave,Reg,Lvl,AllPub,NAmes,Norm,Norm,1Fam,SLvl,5,6,1959,1959,Gable,128,748,BLQ,294,102,1144,Normal,143000
948,20,RL,85,14536,Pave,Reg,Lvl,AllPub,Timber,Norm,Norm,1Fam,1Story,8,5,2002,2003,Hip,236,1300,Unf,0,316,1616,Normal,270000
949,60,RL,65,14006,Pave,IR1,Lvl,AllPub,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,144,0,Unf,0,936,936,Normal,192500
950,20,RL,78,9360,Pave,Reg,Lvl,AllPub,NWAmes,Norm,Norm,1Fam,1Story,6,7,1972,2006,Hip,0,982,Unf,0,179,1161,Normal,197500
951,20,RL,60,7200,Pave,Reg,Lvl,AllPub,NAmes,Norm,Norm,1Fam,1Story,5,8,1950,2002,Gable,0,398,BLQ,149,317,864,Normal,129000
952,20,RH,60,7800,Pave,Reg,Lvl,AllPub,SawyerW,Norm,Norm,1Fam,1Story,5,5,1965,1965,Gable,0,641,Unf,0,187,828,Abnorml,119900
953,85,RL,60,7200,Pave,Reg,Lvl,AllPub,CollgCr,Norm,Norm,1Fam,SFoyer,5,8,1972,2003,Gable,0,660,Unf,0,108,768,Normal,133900
954,60,RL,NA,11075,Pave,IR1,Lvl,AllPub,Mitchel,Norm,Norm,1Fam,2Story,5,4,1969,1969,Gable,232,562,LwQ,193,29,784,Normal,172000
955,90,RL,35,9400,Pave,IR1,Lvl,AllPub,Edwards,Norm,Norm,Duplex,SFoyer,6,5,1975,1975,Flat,250,945,Unf,0,0,945,AdjLand,127500
956,90,RH,82,7136,Pave,IR1,HLS,AllPub,Crawfor,Norm,Norm,Duplex,2Story,6,6,1946,1950,Gable,423,484,Unf,0,495,979,Normal,145000
957,160,RM,24,1300,Pave,Reg,Lvl,AllPub,Blueste,Norm,Norm,TwnhsE,2Story,6,6,1980,1980,Gable,0,285,Unf,0,276,561,Normal,124000
958,20,RL,70,7420,Pave,Reg,Lvl,AllPub,Sawyer,Norm,Norm,1Fam,1Story,5,5,1962,1962,Hip,0,417,Unf,0,640,1057,Normal,132000
959,20,RL,65,8450,Pave,Reg,Lvl,AllPub,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,0,699,Unf,0,638,1337,Normal,185000
960,160,FV,24,2572,Pave,Reg,Lvl,AllPub,Somerst,Norm,Norm,Twnhs,2Story,7,5,1999,1999,Hip,0,604,Unf,0,92,696,Normal,155000
961,20,RL,50,7207,Pave,IR1,Lvl,AllPub,BrkSide,Norm,Norm,1Fam,1Story,5,7,1958,2008,Gable,0,696,Unf,0,162,858,Normal,116500
962,60,RL,NA,12227,Pave,IR1,Lvl,AllPub,NWAmes,PosN,Norm,1Fam,2Story,6,7,1977,1995,Gable,424,896,Unf,0,434,1330,Normal,272000
963,160,RL,24,2308,Pave,Reg,Lvl,AllPub,NPkVill,Norm,Norm,TwnhsE,2Story,6,6,1976,1976,Gable,0,556,Unf,0,248,804,Normal,155000
964,20,RL,122,11923,Pave,IR1,Lvl,AllPub,CollgCr,Norm,Norm,1Fam,1Story,9,5,2007,2007,Gable,0,0,Unf,0,1800,1800,Normal,239000
965,60,RL,80,11316,Pave,Reg,Lvl,AllPub,Timber,Norm,Norm,1Fam,2Story,7,5,2002,2003,Gable,44,624,Unf,0,193,817,Normal,214900
966,60,RL,65,10237,Pave,Reg,Lvl,AllPub,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2005,2007,Gable,0,0,Unf,0,783,783,Partial,178900
967,50,RL,130,9600,Pave,IR1,HLS,AllPub,Crawfor,Norm,Norm,1Fam,1.5Fin,5,7,1940,1950,Gable,0,428,Unf,0,300,728,Normal,160000
968,20,RL,NA,7390,Pave,IR1,Lvl,AllPub,NAmes,Norm,Norm,1Fam,1Story,5,7,1955,1955,Hip,151,902,Unf,0,196,1098,Normal,135000
969,50,RM,50,5925,Pave,Reg,Lvl,AllPub,OldTown,Norm,Norm,1Fam,1.5Fin,3,6,1910,1950,Gable,0,0,Unf,0,600,600,Abnorml,37900
970,190,RL,75,10382,Pave,Reg,Lvl,AllPub,NAmes,Norm,Norm,2fmCon,SLvl,6,5,1958,1958,Hip,105,513,Unf,0,75,588,Normal,140000
971,50,RL,60,10800,Pave,Reg,Lvl,AllPub,NAmes,Norm,Norm,1Fam,1.5Fin,4,4,1949,1950,Gable,0,0,Unf,0,720,720,Abnorml,135000
972,160,RL,36,2268,Pave,Reg,Lvl,AllPub,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,2004,Gable,106,567,Unf,0,197,764,Normal,173000
973,120,RL,55,7892,Pave,Reg,Lvl,AllPub,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1979,1979,Gable,0,0,Unf,0,918,918,Normal,99500
974,20,FV,95,11639,Pave,Reg,Lvl,AllPub,Somerst,Norm,Norm,1Fam,1Story,7,5,2007,2008,Gable,NA,0,Unf,0,1428,1428,Partial,182000
975,70,RL,60,11414,Pave,IR1,Lvl,AllPub,BrkSide,RRAn,Feedr,1Fam,2Story,7,8,1910,1993,Gable,0,0,Unf,0,728,728,Normal,167500
976,160,FV,NA,2651,Pave,Reg,Lvl,AllPub,Somerst,Norm,Norm,Twnhs,2Story,7,5,2000,2000,Gable,0,641,Unf,0,32,673,Normal,165000
977,30,RL,51,5900,Pave,IR1,Bnk,AllPub,BrkSide,Norm,Norm,1Fam,1Story,4,7,1923,1958,Gable,0,0,Unf,0,440,440,Normal,85500
978,120,FV,35,4274,Pave,IR1,Lvl,AllPub,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,NA,1106,Unf,0,135,1241,Partial,199900
979,20,RL,68,9450,Pave,Reg,Bnk,AllPub,Edwards,Norm,Norm,1Fam,1Story,4,5,1954,1954,Gable,0,552,Unf,0,342,894,Abnorml,110000
980,20,RL,80,8816,Pave,Reg,Lvl,AllPub,Sawyer,Feedr,Norm,1Fam,1Story,5,6,1963,1963,Gable,0,651,Unf,0,470,1121,Normal,139000
981,85,RL,NA,12122,Pave,IR1,Lvl,AllPub,NAmes,Norm,Norm,1Fam,SFoyer,7,9,1961,2007,Gable,210,867,Unf,0,77,944,Normal,178400
982,60,RL,98,12203,Pave,IR1,Lvl,AllPub,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1999,Hip,975,854,Unf,0,371,1225,Normal,336000
983,20,RL,43,3182,Pave,Reg,Lvl,AllPub,Blmngtn,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,16,0,Unf,0,1266,1266,Normal,159895
984,60,RL,NA,11250,Pave,Reg,Lvl,AllPub,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,0,0,Unf,0,1128,1128,Normal,255900
985,90,RL,75,10125,Pave,Reg,Lvl,AllPub,Mitchel,Norm,Norm,Duplex,1.5Fin,5,5,1977,1977,Gable,0,0,NA,0,0,0,Normal,126000
986,190,RL,68,10880,Pave,Reg,Lvl,AllPub,Edwards,Norm,Norm,2fmCon,1Story,5,5,1950,1950,Gable,0,1040,Unf,0,124,1164,Normal,125000
987,50,RM,59,5310,Pave,Reg,Lvl,AllPub,OldTown,Feedr,Norm,1Fam,1.5Fin,6,8,1910,2003,Hip,0,0,Unf,0,485,485,Normal,117000
988,20,RL,83,10159,Pave,IR1,Lvl,AllPub,NridgHt,Norm,Norm,1Fam,1Story,9,5,2009,2010,Hip,450,1646,Unf,0,284,1930,Partial,395192
989,60,RL,NA,12046,Pave,IR1,Lvl,AllPub,NWAmes,Norm,Norm,1Fam,2Story,6,6,1976,1976,Gable,298,156,Unf,0,692,848,Normal,195000
990,60,FV,65,8125,Pave,Reg,Lvl,AllPub,Somerst,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,0,0,Unf,0,770,770,Partial,197000
991,60,RL,82,9452,Pave,Reg,Lvl,AllPub,NoRidge,Norm,Norm,1Fam,2Story,8,5,1997,1998,Gable,423,1074,Unf,0,322,1396,Normal,348000
992,70,RM,121,17671,Pave,Reg,Lvl,AllPub,OldTown,Artery,Norm,1Fam,2Story,8,9,1882,1986,Gable,0,216,Unf,0,700,916,Normal,168000
993,60,RL,80,9760,Pave,Reg,Lvl,AllPub,NAmes,Norm,Norm,1Fam,2Story,6,8,1964,1993,Hip,340,536,Rec,117,169,822,Normal,187000
994,60,RL,68,8846,Pave,Reg,Lvl,AllPub,CollgCr,Norm,Norm,1Fam,2Story,6,5,2005,2006,Gable,0,0,Unf,0,750,750,Partial,173900
995,20,RL,96,12456,Pave,Reg,Lvl,AllPub,NridgHt,Norm,Norm,1Fam,1Story,10,5,2006,2007,Hip,230,1172,Unf,0,528,1700,Normal,337500
996,50,RL,51,4712,Pave,IR1,Lvl,AllPub,BrkSide,Feedr,Norm,1Fam,1.5Fin,4,7,1946,1950,Gable,0,384,Unf,0,363,747,Abnorml,121600
997,20,RL,NA,10659,Pave,IR1,Lvl,AllPub,NAmes,Norm,Norm,1Fam,1Story,5,6,1961,1961,Hip,0,915,Unf,0,135,1050,Normal,136500
998,20,RL,NA,11717,Pave,IR1,Lvl,AllPub,NWAmes,PosA,Norm,1Fam,1Story,6,6,1970,1970,Hip,571,0,Unf,0,1442,1442,Normal,185000
999,30,RM,60,9786,Pave,Reg,Lvl,AllPub,IDOTRR,Norm,Norm,1Fam,1Story,3,4,1922,1950,Hip,0,0,Unf,0,1007,1007,Normal,91000
1000,20,RL,64,6762,Pave,Reg,Lvl,AllPub,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,24,686,Unf,0,501,1187,Normal,206000
1001,20,RL,74,10206,Pave,Reg,Lvl,AllPub,Edwards,Norm,Norm,1Fam,1Story,3,3,1952,1952,Flat,0,0,NA,0,0,0,Normal,82000
1002,30,RL,60,5400,Pave,Reg,Lvl,AllPub,OldTown,Norm,Norm,1Fam,1Story,5,6,1920,1950,Gable,0,0,Unf,0,691,691,Abnorml,86000
1003,20,RL,75,11957,Pave,IR1,Lvl,AllPub,Somerst,RRAn,Norm,1Fam,1Story,8,5,2006,2006,Gable,53,24,Unf,0,1550,1574,Normal,232000
1004,90,RL,NA,11500,Pave,IR1,Lvl,AllPub,NWAmes,Feedr,RRAn,Duplex,1Story,5,6,1976,1976,Gable,164,0,Unf,0,1680,1680,Normal,136905
1005,120,RL,43,3182,Pave,Reg,Lvl,AllPub,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,16,16,Unf,0,1330,1346,Normal,181000
1006,80,RL,65,8385,Pave,Reg,Lvl,AllPub,CollgCr,Norm,Norm,1Fam,SLvl,5,8,1977,1977,Gable,220,595,Unf,0,390,985,Normal,149900
1007,20,RL,NA,12155,Pave,IR3,Lvl,AllPub,NAmes,PosN,Norm,1Fam,1Story,6,3,1970,1970,Gable,0,1237,Unf,0,420,1657,Normal,163500
1008,160,RM,21,2217,Pave,Reg,Lvl,AllPub,MeadowV,Norm,Norm,TwnhsE,2Story,4,4,1970,1970,Gable,0,273,LwQ,273,0,546,Normal,88000
1009,20,RL,43,12118,Pave,IR1,Lvl,AllPub,Mitchel,Norm,Norm,1Fam,1Story,7,5,2004,2005,Hip,108,0,Unf,0,1710,1710,Normal,240000
1010,50,RL,60,6000,Pave,Reg,Lvl,AllPub,SWISU,Norm,Norm,1Fam,1.5Fin,5,5,1926,1950,Gable,0,0,Unf,0,1008,1008,Normal,102000
1011,50,RL,115,21286,Pave,Reg,Lvl,AllPub,Sawyer,Norm,Norm,1Fam,1.5Fin,5,5,1948,1950,Gable,0,0,Unf,0,720,720,Normal,135000
1012,90,RL,75,9825,Pave,Reg,Lvl,AllPub,Edwards,Norm,Norm,Duplex,1Story,5,5,1965,1965,Hip,0,0,NA,0,0,0,Normal,100000
1013,70,RL,55,10592,Pave,Reg,Lvl,AllPub,Crawfor,Norm,Norm,1Fam,2Story,6,7,1923,1996,Hip,0,0,Unf,0,602,602,Normal,165000
1014,30,RM,60,7200,Pave,Reg,Lvl,AllPub,OldTown,Norm,Norm,1Fam,1Story,5,4,1910,2006,Hip,0,247,Rec,465,310,1022,Normal,85000
1015,20,RL,60,11664,Pave,Reg,Lvl,AllPub,NAmes,Artery,Norm,1Fam,1Story,6,5,1948,1950,Gable,206,336,Unf,0,746,1082,Normal,119200
1016,60,RL,70,8400,Pave,Reg,Lvl,AllPub,NWAmes,Norm,Norm,1Fam,2Story,8,6,2001,2001,Gable,0,643,Unf,0,167,810,Normal,227000
1017,20,RL,73,11883,Pave,Reg,Lvl,AllPub,CollgCr,Norm,Norm,1Fam,1Story,7,5,1996,1996,Hip,196,690,Unf,0,814,1504,Normal,203000
1018,120,RL,NA,5814,Pave,IR1,Lvl,AllPub,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1984,1984,Gable,0,1036,Unf,0,184,1220,Abnorml,187500
1019,80,RL,NA,10784,Pave,IR1,Lvl,AllPub,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1991,1992,Gable,76,0,Unf,0,384,384,Normal,160000
1020,120,RL,43,3013,Pave,Reg,Lvl,AllPub,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2005,Gable,145,16,Unf,0,1346,1362,Normal,213490
1021,20,RL,60,7024,Pave,Reg,Lvl,AllPub,Edwards,Norm,Norm,1Fam,1Story,4,5,2005,2005,Gable,0,1024,Unf,0,108,1132,Normal,176000
1022,20,RL,64,7406,Pave,Reg,Lvl,AllPub,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,84,684,Unf,0,515,1199,Partial,194000
1023,50,RM,52,9439,Pave,Reg,Lvl,AllPub,OldTown,Norm,Norm,1Fam,1.5Fin,5,5,1930,1950,Gable,0,324,Unf,0,588,912,Normal,87000
1024,120,RL,43,3182,Pave,Reg,Lvl,AllPub,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,14,16,Unf,0,1330,1346,Normal,191000
1025,20,RL,NA,15498,Pave,IR1,Lvl,AllPub,Timber,Norm,Norm,1Fam,1Story,8,6,1976,1976,Hip,0,1165,LwQ,400,0,1565,Abnorml,287000
1026,20,RL,70,7700,Pave,Reg,Lvl,AllPub,CollgCr,Norm,Norm,1Fam,1Story,5,5,1972,1972,Gable,0,138,Rec,468,276,882,Normal,112500
1027,20,RL,73,9300,Pave,Reg,Lvl,AllPub,NAmes,Feedr,Norm,1Fam,1Story,5,5,1960,1960,Gable,324,697,Unf,0,571,1268,Normal,167500
1028,20,RL,71,9520,Pave,IR1,HLS,AllPub,Timber,Norm,Norm,1Fam,1Story,8,5,2007,2008,Gable,338,1513,Unf,0,125,1638,Partial,293077
1029,50,RL,79,9492,Pave,Reg,Lvl,AllPub,NAmes,Artery,Norm,1Fam,1.5Fin,5,5,1941,1950,Gable,0,368,BLQ,41,359,768,Normal,105000
1030,160,RM,21,1680,Pave,Reg,Lvl,AllPub,BrDale,Norm,Norm,Twnhs,2Story,6,7,1972,1972,Gable,281,317,Unf,0,355,672,Normal,118000
1031,190,RH,NA,7082,Pave,Reg,Lvl,AllPub,SWISU,Norm,Norm,2fmCon,2Story,5,8,1916,1995,Gable,0,0,Unf,0,686,686,Normal,160000
1032,75,RL,102,15863,Pave,Reg,Lvl,AllPub,SWISU,Norm,Norm,1Fam,2.5Fin,7,3,1920,1970,Gable,0,523,Unf,0,301,824,Normal,197000
1033,60,RL,NA,14541,Pave,IR1,Lvl,AllPub,NoRidge,Norm,Norm,1Fam,2Story,8,7,1993,1993,Gable,0,1012,Unf,0,326,1338,Abnorml,310000
1034,20,RL,NA,8125,Pave,Reg,Lvl,AllPub,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2002,Gable,295,986,Unf,0,668,1654,Normal,230000
1035,30,RL,50,6305,Pave,Reg,Bnk,AllPub,Crawfor,Norm,Norm,1Fam,1Story,5,7,1938,1950,Gable,0,0,Unf,0,920,920,Normal,119750
1036,20,RL,NA,11500,Pave,IR1,Lvl,AllPub,Edwards,Norm,Norm,1Fam,1Story,4,3,1957,1957,Gable,0,0,NA,0,0,0,Normal,84000
1037,20,RL,89,12898,Pave,IR1,HLS,AllPub,Timber,Norm,Norm,1Fam,1Story,9,5,2007,2008,Hip,70,1022,Unf,0,598,1620,Normal,315500
1038,60,RL,NA,9240,Pave,Reg,Lvl,AllPub,CollgCr,Norm,Norm,1Fam,2Story,8,5,2001,2002,Gable,396,0,Unf,0,1055,1055,Normal,287000
